"Timestamp","Sandford Hydro (KW)","1800TH (m3/s)","1502TH/U (mAOD)","1303TH/U (mAOD)","1303TH/D (mAOD)","1301TH/U (mAOD)","1301TH/D (mAOD)","1100TH (m3/s)"
"2022-03-05 02:15:00",238.5835762711864407,62.7960000000000000,53.8460000000000000,56.5090000000000000,55.0669999999999900,58.9880000000000000,58.4160000000000000,31.9130000000000000
"2022-03-05 02:00:00",238.9026666666666667,62.7300000000000000,53.8439999999999940,56.5180000000000000,55.0640000000000000,58.9820000000000000,58.4180000000000000,31.7870000000000000
"2022-03-05 01:45:00",238.8089836065573770,62.8670000000000000,53.8460000000000000,56.5160000000000000,55.0710000000000000,58.9869999999999950,58.4120000000000000,31.8390000000000000
"2022-03-05 01:30:00",239.2948500000000000,62.7830000000000000,53.8469999999999940,56.5120000000000000,55.0640000000000000,58.9840000000000000,58.4140000000000000,31.9580000000000000
"2022-03-05 01:15:00",239.5428596491228070,63.0130000000000000,53.8490000000000000,56.5180000000000000,55.0740000000000000,58.9860000000000000,58.4250000000000000,31.9660000000000000
"2022-03-05 01:00:00",239.5072500000000000,63.4470000000000000,53.8490000000000000,56.5200000000000000,55.0640000000000000,58.9860000000000000,58.4190000000000000,32.0420000000000000
"2022-03-05 00:45:00",239.6037377049180328,63.4970000000000000,53.8490000000000000,56.5190000000000000,55.0669999999999900,58.9860000000000000,58.4210000000000000,31.9540000000000000
"2022-03-05 00:30:00",239.6106101694915254,63.4890000000000000,53.8499999999999940,56.5160000000000000,55.0669999999999900,58.9869999999999950,58.4260000000000000,31.9950000000000000
"2022-03-05 00:15:00",239.7195666666666667,63.7770000000000000,53.8499999999999940,56.5180000000000000,55.0710000000000000,58.9910000000000000,58.4220000000000000,32.0110000000000000
"2022-03-05 00:00:00",239.8609180327868852,63.9360000000000000,53.8510000000000000,56.5160000000000000,55.0710000000000000,58.9929999999999950,58.4240000000000000,32.0020000000000000
"2022-03-04 23:45:00",239.6880500000000000,64.0390000000000000,53.8520000000000000,56.5180000000000000,55.0740000000000000,58.9860000000000000,58.4190000000000000,32.0280000000000000
"2022-03-04 23:30:00",240.2192622950819672,64.1150000000000000,53.8520000000000000,56.5130000000000000,55.0770000000000000,58.9920000000000000,58.4250000000000000,32.0870000000000000
"2022-03-04 23:15:00",240.1487586206896552,64.1450000000000000,53.8510000000000000,56.5230000000000000,55.0740000000000000,58.9899999999999950,58.4250000000000000,32.1120000000000000
"2022-03-04 23:00:00",240.5831166666666667,64.1490000000000000,53.8559999999999950,56.5230000000000000,55.0830000000000000,58.9899999999999950,58.4250000000000000,32.1010000000000000
"2022-03-04 22:45:00",240.7734262295081967,63.9910000000000000,53.8559999999999950,56.5150000000000000,55.0800000000000000,58.9890000000000000,58.4220000000000000,32.0280000000000000
"2022-03-04 22:30:00",240.6871166666666667,64.2940000000000000,53.8550000000000000,56.5200000000000000,55.0770000000000000,58.9929999999999950,58.4280000000000000,32.1140000000000000
